word count,Sentence,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18
1,古い！,"古い, old (not of person)/aged/ancient/antiquated/stale/threadbare/outmoded/obsolete article",,,,,,,,,,,,,,,,,
1,呼ぶ。,"呼ぶ, to call out/to invite",,,,,,,,,,,,,,,,,
2,五間！,"五, five","間, between",,,,,,,,,,,,,,,,
2,五月。,"五, five","月, moon
month",,,,,,,,,,,,,,,,
2,五時。,"五, five","時, when . . . ; at the time of . . .
o'clock",,,,,,,,,,,,,,,,
2,五人！,"五, five","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor",,,,,,,,,,,,,,,,
2,五点！,"五, five","点, . . . points",,,,,,,,,,,,,,,,
2,五日。,"五, five","日, day
day of month",,,,,,,,,,,,,,,,
2,五年。,"五, five","年, year",,,,,,,,,,,,,,,,
2,五番。,"五, five","番, number ",,,,,,,,,,,,,,,,
2,五分！,"五, five","分,  minutes",,,,,,,,,,,,,,,,
2,五歩。,"五, five","歩, to walk",,,,,,,,,,,,,,,,
2,五本！,"五, five","本, book
[counter for long objects]",,,,,,,,,,,,,,,,
2,五万！,"五, five","万, 10,000/ten thousand/myriads/all/everything",,,,,,,,,,,,,,,,
1,午後。,"午後, afternoon, PM",,,,,,,,,,,,,,,,,
1,午前。,"午前, morning, AM",,,,,,,,,,,,,,,,,
2,後に。,"後, back, rear, after, later, the rest
in . . . time; after . . .
","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
2,後へ！,"後, back, rear, after, later, the rest
in . . . time; after . . .
","へ, Movement: toward, to",,,,,,,,,,,,,,,,
1,御飯！,"御飯, (cooked) rice",,,,,,,,,,,,,,,,,
1,公園。,"公園, (public) park",,,,,,,,,,,,,,,,,
2,口を！,"口, mouth, opening, orifice","を, Direct object particle",,,,,,,,,,,,,,,,
2,喉へ！,"喉, throat","へ, Movement: toward, to",,,,,,,,,,,,,,,,
1,好き？,"好き, liking, fondness, love",,,,,,,,,,,,,,,,,
1,行く！,"行く, go, come, proceed",,,,,,,,,,,,,,,,,
1,降り！,"降り, get off, disembark",,,,,,,,,,,,,,,,,
1,降る！,"降る, (rain/snow) falls",,,,,,,,,,,,,,,,,
2,国と。,"国, country","と, And
together with (a person)
to take off",,,,,,,,,,,,,,,,
2,国は。,"国, country","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
2,国よ！,"国, country","よ, You know?",,,,,,,,,,,,,,,,
2,今か！,"今, now, at present, just now, soon","か, Question particle
or",,,,,,,,,,,,,,,,
2,今に！,"今, now, at present, just now, soon","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
2,今は。,"今, now, at present, just now, soon","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
2,今も。,"今, now, at present, just now, soon","も, As well",,,,,,,,,,,,,,,,
1,今朝。,"今朝, this morning",,,,,,,,,,,,,,,,,
1,今日！,"今日, today",,,,,,,,,,,,,,,,,
1,今晩。,"今晩, tonight, this evening",,,,,,,,,,,,,,,,,
1,困る。,"困る, to be worried/bothered",,,,,,,,,,,,,,,,,
2,左か？,"左, left hand side","か, Question particle
or",,,,,,,,,,,,,,,,
2,左に。,"左, left hand side","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
2,座へ。,"座, to sit","へ, Movement: toward, to",,,,,,,,,,,,,,,,
1,作る。,"作る, to make, to create, to manufacture, to draw up, to write, to compose, to build, to coin, to cultivate, to organize, to establish",,,,,,,,,,,,,,,,,
1,昨日。,"昨日, yesterday",,,,,,,,,,,,,,,,,
2,三円。,"三, three","円, yen",,,,,,,,,,,,,,,,
2,三月。,"三, three","月, moon
month",,,,,,,,,,,,,,,,
2,三冊。,"三, three","冊, [counter for bound volumes]",,,,,,,,,,,,,,,,
2,三時。,"三, three","時, when . . . ; at the time of . . .
o'clock",,,,,,,,,,,,,,,,
2,三次。,"三, three","次, next, stage, station, subsequent",,,,,,,,,,,,,,,,
2,三人！,"三, three","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor",,,,,,,,,,,,,,,,
2,三台。,"三, three","台, [counter for equipment]",,,,,,,,,,,,,,,,
2,三点！,"三, three","点, . . . points",,,,,,,,,,,,,,,,
2,三度。,"三, three","度, . . . degrees (temperature)
counter for occurences",,,,,,,,,,,,,,,,
2,三日。,"三, three","日, day
day of month",,,,,,,,,,,,,,,,
2,三年！,"三, three","年, year",,,,,,,,,,,,,,,,
2,三番。,"三, three","番, number ",,,,,,,,,,,,,,,,
2,三本！,"三, three","本, book
[counter for long objects]",,,,,,,,,,,,,,,,
2,三枚。,"三, three","枚, [counter for flat objects]",,,,,,,,,,,,,,,,
2,参取。,"参, extra-modest expression for いく and くる","取, to take, to pick up, to harvest, to earn, to choose",,,,,,,,,,,,,,,,
2,山か。,"山, (1) mountain/(2) pile/heap/(3) climax/critical point","か, Question particle
or",,,,,,,,,,,,,,,,
2,山さ。,"山, (1) mountain/(2) pile/heap/(3) climax/critical point","さ, to raise (stretch out) hands, to raise umbrella",,,,,,,,,,,,,,,,
2,山で？,"山, (1) mountain/(2) pile/heap/(3) climax/critical point","で, Movement: at place, by way of
by (means of transportation); with (a tool)",,,,,,,,,,,,,,,,
1,散歩。,"散歩, walk, stroll",,,,,,,,,,,,,,,,,
1,残念！,"残念, That’s too bad.",,,,,,,,,,,,,,,,,
1,仕事。,"仕事, work, occupation, employment",,,,,,,,,,,,,,,,,
1,刺す。,"刺す, to bite",,,,,,,,,,,,,,,,,
2,四円。,"四, four","円, yen",,,,,,,,,,,,,,,,
2,四月！,"四, four","月, moon
month",,,,,,,,,,,,,,,,
2,四時！,"四, four","時, when . . . ; at the time of . . .
o'clock",,,,,,,,,,,,,,,,
2,四人。,"四, four","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor",,,,,,,,,,,,,,,,
2,四日。,"四, four","日, day
day of month",,,,,,,,,,,,,,,,
2,四年。,"四, four","年, year",,,,,,,,,,,,,,,,
1,始め。,"始め, to begin",,,,,,,,,,,,,,,,,
2,姉よ。,"姉, elder sister","よ, You know?",,,,,,,,,,,,,,,,
2,姉分。,"姉, elder sister","分,  minutes",,,,,,,,,,,,,,,,
2,姉様。,"姉, elder sister","様, Mr./Ms. . . .",,,,,,,,,,,,,,,,
1,子供！,"子供, child",,,,,,,,,,,,,,,,,
1,思う。,"思う, to think",,,,,,,,,,,,,,,,,
2,指が！,"指, finger","が, Subject particle
. . . , but",,,,,,,,,,,,,,,,
2,死か？,"死, to die","か, Question particle
or",,,,,,,,,,,,,,,,
2,死と。,"死, to die","と, And
together with (a person)
to take off",,,,,,,,,,,,,,,,
2,死に！,"死, to die","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
1,死ぬ！,"死ぬ, to die",,,,,,,,,,,,,,,,,
2,死ね！,"死, to die","ね, Right?",,,,,,,,,,,,,,,,
2,死は？,"死, to die","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
2,死よ。,"死, to die","よ, You know?",,,,,,,,,,,,,,,,
2,私が。,"私, I","が, Subject particle
. . . , but",,,,,,,,,,,,,,,,
2,私に？,"私, I","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
2,私ね。,"私, I","ね, Right?",,,,,,,,,,,,,,,,
2,私は！,"私, I","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
2,私も。,"私, I","も, As well",,,,,,,,,,,,,,,,
2,私よ。,"私, I","よ, You know?",,,,,,,,,,,,,,,,
2,歯も。,"歯, tooth","も, As well",,,,,,,,,,,,,,,,
2,時に。,"時, when . . . ; at the time of . . .
o'clock","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
2,時よ！,"時, when . . . ; at the time of . . .
o'clock","よ, You know?",,,,,,,,,,,,,,,,
1,時計。,"時計, watch, clock",,,,,,,,,,,,,,,,,
2,次に。,"次, next, stage, station, subsequent","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
1,自然！,"自然, nature",,,,,,,,,,,,,,,,,
1,自分。,"自分, myself, oneself",,,,,,,,,,,,,,,,,
1,自由！,"自由, freedom",,,,,,,,,,,,,,,,,
2,七か！,"七, seven","か, Question particle
or",,,,,,,,,,,,,,,,
2,七月！,"七, seven","月, moon
month",,,,,,,,,,,,,,,,
2,七時。,"七, seven","時, when . . . ; at the time of . . .
o'clock",,,,,,,,,,,,,,,,
2,七人。,"七, seven","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor",,,,,,,,,,,,,,,,
2,七日。,"七, seven","日, day
day of month",,,,,,,,,,,,,,,,
2,七匹！,"七, seven","匹, [counter for smaller animals]",,,,,,,,,,,,,,,,
2,七分！,"七, seven","分,  minutes",,,,,,,,,,,,,,,,
2,七枚。,"七, seven","枚, [counter for flat objects]",,,,,,,,,,,,,,,,
1,社会。,"社会, society",,,,,,,,,,,,,,,,,
1,社長。,"社長, president of a company",,,,,,,,,,,,,,,,,
2,謝す。,"謝, to apologize","す, to do, to try
thin out (hair)
",,,,,,,,,,,,,,,,
1,若い。,"若い, young",,,,,,,,,,,,,,,,,
1,主人。,"主人, head of a familiy",,,,,,,,,,,,,,,,,
1,主婦。,"主婦, housewife",,,,,,,,,,,,,,,,,
2,手を！,"手, hand","を, Direct object particle",,,,,,,,,,,,,,,,
1,手紙。,"手紙, letter",,,,,,,,,,,,,,,,,
1,手袋。,"手袋, gloves",,,,,,,,,,,,,,,,,
2,酒が！,"酒, sake; alcohol","が, Subject particle
. . . , but",,,,,,,,,,,,,,,,
2,酒は？,"酒, sake; alcohol","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
2,酒よ。,"酒, sake; alcohol","よ, You know?",,,,,,,,,,,,,,,,
2,首さ。,"首, neck","さ, to raise (stretch out) hands, to raise umbrella",,,,,,,,,,,,,,,,
2,首を。,"首, neck","を, Direct object particle",,,,,,,,,,,,,,,,
1,収入。,"収入, income",,,,,,,,,,,,,,,,,
2,十お！,"十, ten","お, politeness/respect prefix",,,,,,,,,,,,,,,,
2,十円。,"十, ten","円, yen",,,,,,,,,,,,,,,,
2,十月。,"十, ten","月, moon
month",,,,,,,,,,,,,,,,
2,十三！,"十, ten","三, three",,,,,,,,,,,,,,,,
2,十四！,"十, ten","四, four",,,,,,,,,,,,,,,,
2,十時。,"十, ten","時, when . . . ; at the time of . . .
o'clock",,,,,,,,,,,,,,,,
2,十七。,"十, ten","七, seven",,,,,,,,,,,,,,,,
2,十人。,"十, ten","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor",,,,,,,,,,,,,,,,
2,十点！,"十, ten","点, . . . points",,,,,,,,,,,,,,,,
2,十日。,"十, ten","日, day
day of month",,,,,,,,,,,,,,,,
2,十年。,"十, ten","年, year",,,,,,,,,,,,,,,,
2,十八？,"十, ten","八, eight",,,,,,,,,,,,,,,,
2,十番。,"十, ten","番, number ",,,,,,,,,,,,,,,,
2,十風？,"十, ten","風, wind, breeze",,,,,,,,,,,,,,,,
2,十分！,"十, ten","分,  minutes",,,,,,,,,,,,,,,,
2,十歩。,"十, ten","歩, to walk",,,,,,,,,,,,,,,,
2,十本！,"十, ten","本, book
[counter for long objects]",,,,,,,,,,,,,,,,
2,十枚。,"十, ten","枚, [counter for flat objects]",,,,,,,,,,,,,,,,
2,十万？,"十, ten","万, 10,000/ten thousand/myriads/all/everything",,,,,,,,,,,,,,,,
2,十六。,"十, ten","六, six",,,,,,,,,,,,,,,,
1,重い。,"重い, heavy; severe, grave",,,,,,,,,,,,,,,,,
1,宿題。,"宿題, homework",,,,,,,,,,,,,,,,,
2,出た。,"出, to put out, to send
to appear, to come forth, to leave","た, PAST",,,,,,,,,,,,,,,,
1,出る。,"出る, to appear, to come forth, to leave",,,,,,,,,,,,,,,,,
1,準備。,"準備, preparation",,,,,,,,,,,,,,,,,
2,所は。,"所, place","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
1,暑い。,"暑い, hot (weather, etc), warm",,,,,,,,,,,,,,,,,
1,書く。,"書く, write",,,,,,,,,,,,,,,,,
2,女か？,"女, woman, female","か, Question particle
or",,,,,,,,,,,,,,,,
2,女で？,"女, woman, female","で, Movement: at place, by way of
by (means of transportation); with (a tool)",,,,,,,,,,,,,,,,
2,女は。,"女, woman, female","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
2,女よ！,"女, woman, female","よ, You know?",,,,,,,,,,,,,,,,
1,小説？,"小説, novel",,,,,,,,,,,,,,,,,
1,少し。,"少し, small quantity, little, few, little while, short distance",,,,,,,,,,,,,,,,,
1,少々。,"少々, a few seconds",,,,,,,,,,,,,,,,,
1,笑う。,"笑う, to laugh",,,,,,,,,,,,,,,,,
2,笑ふ。,"笑, to laugh","ふ, to turn down (somebody); to reject; to jilt",,,,,,,,,,,,,,,,
2,笑へ！,"笑, to laugh","へ, Movement: toward, to",,,,,,,,,,,,,,,,
2,象よ。,"象, elephant","よ, You know?",,,,,,,,,,,,,,,,
2,上様！,"上, up, upward, above, top, higher, superior, older","様, Mr./Ms. . . .",,,,,,,,,,,,,,,,
1,乗る。,"乗る, to get on, to ride in, to board, to mount, to get up on, to share in, to join, to feel like doing, to be mentioned in, to be in harmony with",,,,,,,,,,,,,,,,,
1,場所。,"場所, place",,,,,,,,,,,,,,,,,
2,色が？,"色, colour","が, Subject particle
. . . , but",,,,,,,,,,,,,,,,
2,色は？,"色, colour","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
1,食後。,"食後, after meals",,,,,,,,,,,,,,,,,
1,食事。,"食事, meal",,,,,,,,,,,,,,,,,
1,食堂。,"食堂, cafeteria, dining hall",,,,,,,,,,,,,,,,,
1,信号。,"信号, traffic light",,,,,,,,,,,,,,,,,
1,寝る。,"寝る, to sleep, to lie down",,,,,,,,,,,,,,,,,
1,新聞。,"新聞, newspaper",,,,,,,,,,,,,,,,,
1,辛い！,"辛い, hot, spicy",,,,,,,,,,,,,,,,,
2,人が？,"人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor","が, Subject particle
. . . , but",,,,,,,,,,,,,,,,
2,人は。,"人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
2,人聞。,"人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor","聞, to hear",,,,,,,,,,,,,,,,
2,水が！,"水, water","が, Subject particle
. . . , but",,,,,,,,,,,,,,,,
2,水か。,"水, water","か, Question particle
or",,,,,,,,,,,,,,,,
2,水を！,"水, water","を, Direct object particle",,,,,,,,,,,,,,,,
1,是非。,"是非, by all means",,,,,,,,,,,,,,,,,
1,政治！,"政治, politics",,,,,,,,,,,,,,,,,
1,晴れ。,"晴れ, sunny weather
to be sunny/to clear away/to stop raining",,,,,,,,,,,,,,,,,
1,正月。,"正月, New Year’s",,,,,,,,,,,,,,,,,
1,生活。,"生活, life; living",,,,,,,,,,,,,,,,,
2,西へ！,"西, west","へ, Movement: toward, to",,,,,,,,,,,,,,,,
1,青い。,"青い, blue",,,,,,,,,,,,,,,,,
1,静か。,"静か, quiet, peaceful",,,,,,,,,,,,,,,,,
2,昔は！,"昔, old days; past","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
1,赤い！,"赤い, red",,,,,,,,,,,,,,,,,
1,切る。,"切る, to cut, to chop",,,,,,,,,,,,,,,,,
2,雪か。,"雪, snow","か, Question particle
or",,,,,,,,,,,,,,,,
2,先に。,"先, the future, priority, precedence, former, previous, old, late","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
2,先へ！,"先, the future, priority, precedence, former, previous, old, late","へ, Movement: toward, to",,,,,,,,,,,,,,,,
1,先月。,"先月, last month",,,,,,,,,,,,,,,,,
1,先生！,"先生, teacher, master, doctor",,,,,,,,,,,,,,,,,
2,千二？,"千, thousand, many","二, two",,,,,,,,,,,,,,,,
2,千年？,"千, thousand, many","年, year",,,,,,,,,,,,,,,,
2,船に？,"船, ship; boat","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
2,船を！,"船, ship; boat","を, Direct object particle",,,,,,,,,,,,,,,,
2,前に。,"前, before/in front","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
2,前へ！,"前, before/in front","へ, Movement: toward, to",,,,,,,,,,,,,,,,
1,全然？,"全然, not at all",,,,,,,,,,,,,,,,,
1,全部？,"全部, all, entire, whole, altogether",,,,,,,,,,,,,,,,,
1,素敵！,"素敵, nice",,,,,,,,,,,,,,,,,
1,掃除。,"掃除, cleaning, sweeping",,,,,,,,,,,,,,,,,
1,早い！,"早い, early",,,,,,,,,,,,,,,,,
2,窓に！,"窓, window","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
2,窓を！,"窓, window","を, Direct object particle",,,,,,,,,,,,,,,,
1,走る！,"走る, to run",,,,,,,,,,,,,,,,,
1,送る。,"送る, to send",,,,,,,,,,,,,,,,,
2,足か。,"足, foot, leg","か, Question particle
or",,,,,,,,,,,,,,,,
2,足は。,"足, foot, leg","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
1,速い！,"速い, quick/fast/swift",,,,,,,,,,,,,,,,,
1,多分。,"多分, probably; maybe",,,,,,,,,,,,,,,,,
1,待つ。,"待つ, to wait",,,,,,,,,,,,,,,,,
2,代は？,"代, charge; fee","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
1,大人！,"大人, an adult, a grown up",,,,,,,,,,,,,,,,,
1,大勢。,"大勢, a great number of people, a crowd",,,,,,,,,,,,,,,,,
1,大変！,"大変, tough (situation)",,,,,,,,,,,,,,,,,
1,探す。,"探す, to look for",,,,,,,,,,,,,,,,,
2,男も。,"男, man, male","も, As well",,,,,,,,,,,,,,,,
1,地震！,"地震, earthquake",,,,,,,,,,,,,,,,,
1,地図！,"地図, map",,,,,,,,,,,,,,,,,
1,遅い。,"遅い, late; slow",,,,,,,,,,,,,,,,,
2,茶を。,"茶, green tea","を, Direct object particle",,,,,,,,,,,,,,,,
1,茶色。,"茶色, light brown, tawny",,,,,,,,,,,,,,,,,
1,中国。,"中国, China",,,,,,,,,,,,,,,,,
1,調査。,"調査, survey",,,,,,,,,,,,,,,,,
1,長い。,"長い, long",,,,,,,,,,,,,,,,,
2,鳥に。,"鳥, bird, fowl, poultry","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
2,直九！,"直, to correct; to fix","九, nine",,,,,,,,,,,,,,,,
1,痛い！,"痛い, be painful, be sore, hurts",,,,,,,,,,,,,,,,,
1,低い。,"低い, short/low/humble/low (voice)",,,,,,,,,,,,,,,,,
2,庭へ！,"庭, garden","へ, Movement: toward, to",,,,,,,,,,,,,,,,
2,弟が？,"弟, younger brother","が, Subject particle
. . . , but",,,,,,,,,,,,,,,,
2,弟に。,"弟, younger brother","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
1,泥棒！,"泥棒, thief; burglar",,,,,,,,,,,,,,,,,
2,天よ。,"天, the heavens; the sky","よ, You know?",,,,,,,,,,,,,,,,
1,天井。,"天井, ceiling",,,,,,,,,,,,,,,,,
1,転ぶ！,"転ぶ, to fall down",,,,,,,,,,,,,,,,,
2,転買。,"転, to fall down","買, buy, shop, purchase",,,,,,,,,,,,,,,,
1,電車。,"電車, electric train",,,,,,,,,,,,,,,,,
1,電話。,"電話, telephone",,,,,,,,,,,,,,,,,
1,怒る。,"怒る, to get angry",,,,,,,,,,,,,,,,,
2,島が！,"島, island","が, Subject particle
. . . , but",,,,,,,,,,,,,,,,
2,島よ。,"島, island","よ, You know?",,,,,,,,,,,,,,,,
2,湯か。,"湯, hot water","か, Question particle
or",,,,,,,,,,,,,,,,
1,踏む。,"踏む, to step on",,,,,,,,,,,,,,,,,
2,頭が！,"頭, head, brains","が, Subject particle
. . . , but",,,,,,,,,,,,,,,,
2,頭よ。,"頭, head, brains","よ, You know?",,,,,,,,,,,,,,,,
1,働く。,"働く, to work/to labor/to do/to act/to commit/to practise/to work on/to come into play/to be conjugated/to reduce the price",,,,,,,,,,,,,,,,,
1,特に。,"特に, especially",,,,,,,,,,,,,,,,,
1,読む。,"読む, to read",,,,,,,,,,,,,,,,,
1,突然！,"突然, suddenly",,,,,,,,,,,,,,,,,
1,曇り。,"曇り, cloudy weather",,,,,,,,,,,,,,,,,
1,曇る。,"曇る, to become cloudy/dim",,,,,,,,,,,,,,,,,
2,南で。,"南, south/proceeding south","で, Movement: at place, by way of
by (means of transportation); with (a tool)",,,,,,,,,,,,,,,,
2,二階。,"二, two","階, . . . th floor",,,,,,,,,,,,,,,,
2,二間！,"二, two","間, between",,,,,,,,,,,,,,,,
2,二月。,"二, two","月, moon
month",,,,,,,,,,,,,,,,
2,二個。,"二, two","個, [generic counter for smaller items]
counter for military units",,,,,,,,,,,,,,,,
2,二時。,"二, two","時, when . . . ; at the time of . . .
o'clock",,,,,,,,,,,,,,,,
1,二人。,"二人, two persons/two people/pair/couple",,,,,,,,,,,,,,,,,
2,二点！,"二, two","点, . . . points",,,,,,,,,,,,,,,,
2,二度。,"二, two","度, . . . degrees (temperature)
counter for occurences",,,,,,,,,,,,,,,,
2,二日。,"二, two","日, day
day of month",,,,,,,,,,,,,,,,
2,二年。,"二, two","年, year",,,,,,,,,,,,,,,,
2,二匹。,"二, two","匹, [counter for smaller animals]",,,,,,,,,,,,,,,,
2,二枚。,"二, two","枚, [counter for flat objects]",,,,,,,,,,,,,,,,
2,二万。,"二, two","万, 10,000/ten thousand/myriads/all/everything",,,,,,,,,,,,,,,,
2,二夜。,"二, two","夜, evening/night",,,,,,,,,,,,,,,,
2,二両！,"二, two","両, a unit of currency used in the Edo period",,,,,,,,,,,,,,,,
1,日本！,"日本, Japan",,,,,,,,,,,,,,,,,
1,入れ！,"入れ, put in, add, send, include, prepare",,,,,,,,,,,,,,,,,
1,熱い！,"熱い, hot (things), heated",,,,,,,,,,,,,,,,,
2,年に。,"年, year","に, Movement: to, at
IN ORDER TO…(verb conjugation)",,,,,,,,,,,,,,,,
2,年は？,"年, year","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
1,俳句？,"俳句, haiku",,,,,,,,,,,,,,,,,
1,俳優。,"俳優, actor; actress",,,,,,,,,,,,,,,,,
1,買う。,"買う, buy, shop, purchase",,,,,,,,,,,,,,,,,
2,泊よ。,"泊, . . . nights","よ, You know?",,,,,,,,,,,,,,,,
1,白い？,"白い, white",,,,,,,,,,,,,,,,,
2,八月。,"八, eight","月, moon
month",,,,,,,,,,,,,,,,
2,八時！,"八, eight","時, when . . . ; at the time of . . .
o'clock",,,,,,,,,,,,,,,,
2,八人！,"八, eight","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor",,,,,,,,,,,,,,,,
2,八日。,"八, eight","日, day
day of month",,,,,,,,,,,,,,,,
2,八年！,"八, eight","年, year",,,,,,,,,,,,,,,,
2,八番。,"八, eight","番, number ",,,,,,,,,,,,,,,,
2,八本！,"八, eight","本, book
[counter for long objects]",,,,,,,,,,,,,,,,
2,八枚。,"八, eight","枚, [counter for flat objects]",,,,,,,,,,,,,,,,
2,髪は？,"髪, hair","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,,,,,,,,
2,半台。,"半, half","台, [counter for equipment]",,,,,,,,,,,,,,,,
1,半分。,"半分, half minute",,,,,,,,,,,,,,,,,
